price,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities_Kitchen,amenities_Wifi,amenities_Smoke alarm,amenities_Essentials,amenities_Hot water,amenities_Hair dryer,amenities_Dishes and silverware,amenities_Hangers,amenities_Cooking basics,amenities_Bed linens,amenities_Iron,amenities_Refrigerator,amenities_Heating,amenities_Microwave,amenities_TV
$107.00,Bordeaux Sud,Entire rental unit,Entire home/apt,6,1.5,3.0,3.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
$78.00,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,3,1.0,1.0,3.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
$74.00,Bruges,Entire condo,Entire home/apt,3,1.0,1.0,2.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
,Blanquefort,Private room in villa,Private room,2,,2.0,,1,1,1,0,0,1,1,0,0,0,1,1,1,0,0
$50.00,Bordeaux Sud,Private room in rental unit,Private room,2,1.0,1.0,1.0,1,1,1,0,1,0,0,0,1,1,0,1,1,1,0
$55.00,La Bastide,Private room in condo,Private room,2,1.5,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
$80.00,Nansouty - Saint Gens,Private room in home,Private room,5,1.0,1.0,4.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1
,Ambs,Entire home,Entire home/apt,7,,4.0,,1,1,0,0,1,1,1,0,1,1,0,1,1,0,1
$85.00,Ambars-et-Lagrave,Entire rental unit,Entire home/apt,4,1.0,0.0,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
$99.00,Saint Augustin - Tauzin - Alphonse Dupeux,Entire townhouse,Entire home/apt,4,1.0,2.0,3.0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0
$128.00,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
$80.00,Ambars-et-Lagrave,Entire rental unit,Entire home/apt,1,1.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
$130.00,Bgles,Entire home,Entire home/apt,6,2.0,3.0,3.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
$73.00,Arago-La Chataigneraie,Entire home,Entire home/apt,2,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
$266.00,Brivazac-Candau,Entire home,Entire home/apt,8,2.0,4.0,5.0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1
$85.00,Talence,Entire rental unit,Entire home/apt,6,1.0,2.0,3.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
$52.00,Bgles,Entire guest suite,Entire home/apt,4,1.0,0.0,2.0,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0
$156.00,La Glacire,Entire home,Entire home/apt,6,2.5,2.0,3.0,1,1,1,0,1,0,1,1,0,0,0,1,0,1,1
$85.00,Arago-La Chataigneraie,Entire rental unit,Entire home/apt,6,1.0,3.0,3.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
$182.00,Chartrons - Grand Parc - Jardin Public,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1
$89.00,Bgles,Entire home,Entire home/apt,5,1.0,2.0,3.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
$200.00,Chartrons - Grand Parc - Jardin Public,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0
,Bordeaux Sud,Entire rental unit,Entire home/apt,2,,1.0,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
$175.00,Nansouty - Saint Gens,Entire townhouse,Entire home/apt,6,2.0,4.0,4.0,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1
$100.00,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1
$39.00,Caudran,Private room in rental unit,Private room,1,1.5,1.0,1.0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1
$230.00,Bassens,Entire home,Entire home/apt,10,2.0,4.0,5.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
$110.00,Villenave-d'Ornon,Entire home,Entire home/apt,4,1.5,2.0,2.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
$123.00,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
$98.00,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
$135.00,Nansouty - Saint Gens,Entire townhouse,Entire home/apt,5,1.0,3.0,5.0,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0
$56.00,Talence,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
$385.00,Le Bouscat,Entire home,Entire home/apt,10,2.5,5.0,5.0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1
$120.00,Brivazac-Candau,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
$125.00,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1
$64.00,Bgles,Entire condo,Entire home/apt,2,1.0,1.0,1.0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0
$105.00,Chartrons - Grand Parc - Jardin Public,Entire rental unit,Entire home/apt,4,1.5,1.0,3.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
$50.00,Bgles,Entire home,Entire home/apt,4,1.0,1.0,0.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1
$59.00,Bgles,Tiny home,Entire home/apt,4,1.5,1.0,2.0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1
$85.00,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1,1,1,0,0,1,0,1,1,1,0,1,1,1,0
,Gambetta-Mairie-Lissandre,Entire rental unit,Entire home/apt,6,,2.0,,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0
$72.00,Saint-Mdard-en-Jalles,Entire townhouse,Entire home/apt,2,1.0,1.0,3.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
$83.00,Bordeaux Maritime,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
$115.00,Saint Augustin - Tauzin - Alphonse Dupeux,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
$104.00,Bordeaux Sud,Entire rental unit,Entire home/apt,4,1.0,2.0,0.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
$200.00,Le Taillan-Mdoc,Entire home,Entire home/apt,8,2.0,4.0,4.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
$117.00,Bordeaux Sud,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
$200.00,Centre ville (Bordeaux),Entire home,Entire home/apt,5,2.0,3.0,3.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
$60.00,Le Bouscat,Tiny home,Entire home/apt,2,1.0,0.0,1.0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0
,Saint-Mdard-en-Jalles,Entire home,Entire home/apt,6,,4.0,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
$80.00,Bgles,Entire rental unit,Entire home/apt,6,1.0,3.0,0.0,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1
,Saige,Entire rental unit,Entire home/apt,4,,1.0,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
$65.00,Saint-Mdard-en-Jalles,Entire home,Entire home/apt,2,1.0,0.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
$39.00,Bordeaux Sud,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
$96.00,Lormont,Entire rental unit,Entire home/apt,6,1.0,2.0,3.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0
$437.00,Eysines,Entire home,Entire home/apt,12,4.5,5.0,6.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
$49.00,Bordeaux Maritime,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
$77.00,Bgles,Entire rental unit,Entire home/apt,4,1.0,0.0,2.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0
$50.00,Bordeaux Sud,Private room in rental unit,Private room,2,1.0,1.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
,Bordeaux Sud,Entire rental unit,Entire home/apt,2,,1.0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
$82.00,Beaudsert,Entire home,Entire home/apt,4,1.5,1.0,3.0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1
$240.00,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1
$450.00,Caudran,Entire home,Entire home/apt,10,3.0,7.0,5.0,1,1,1,0,0,0,1,0,1,0,1,1,0,1,1
$250.00,Bordeaux Sud,Entire rental unit,Entire home/apt,6,1.0,2.0,3.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
,Le Bouscat,Entire home,Entire home/apt,8,,3.0,,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
$90.00,Arlac,Entire rental unit,Entire home/apt,3,1.5,1.0,2.0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0
,Talence,Entire rental unit,Entire home/apt,2,,,,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1
$32.00,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,1,1.0,0.0,1.0,1,0,1,0,1,1,1,1,1,0,1,1,0,0,1
$99.00,Bordeaux Sud,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1
$53.00,Le Bouscat,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
$58.00,Le Bouscat,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
$53.00,Le Bouscat,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
$45.00,Talence,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,1,0,1,0,1,0,1,1,1,0,0,1,1,1,1
$113.00,Villenave-d'Ornon,Entire home,Entire home/apt,6,2.5,2.0,3.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
$188.00,Toctoucau,Entire home,Entire home/apt,6,1.0,3.0,3.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
$105.00,Bordeaux Sud,Entire rental unit,Entire home/apt,4,1.5,2.0,2.0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
$85.00,Saint Augustin - Tauzin - Alphonse Dupeux,Entire condo,Entire home/apt,2,1.0,1.0,1.0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0
$80.00,Bgles,Private room in home,Private room,4,1.0,2.0,2.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
$116.00,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
$80.00,Caudran,Private room in bed and breakfast,Private room,2,1.0,1.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
$400.00,Le Bouscat,Entire home,Entire home/apt,10,4.5,5.0,7.0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
$66.00,Bordeaux Sud,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
$80.00,Caudran,Private room in bed and breakfast,Private room,2,1.5,1.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
$51.00,Talence,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1,1,1,1,0,0,1,0,1,1,0,1,0,1,1
$70.00,Caudran,Private room in bed and breakfast,Private room,2,1.0,1.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
$48.00,Talence,Private room in rental unit,Private room,2,1.5,1.0,1.0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1
,Caudran,Entire rental unit,Entire home/apt,5,,3.0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
$40.00,Arago-La Chataigneraie,Private room in townhouse,Private room,2,1.0,1.0,1.0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0
$106.00,Bordeaux Sud,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
$90.00,Bordeaux Sud,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
,Bourran,Entire rental unit,Entire home/apt,4,,2.0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
$250.00,Le Bouscat,Entire home,Entire home/apt,6,2.0,3.0,2.0,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1
$105.00,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,4,1.0,1.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
$153.00,Talence,Entire rental unit,Entire home/apt,8,2.0,4.0,4.0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1
$19.00,Bgles,Private room in home,Private room,1,1.5,1.0,1.0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0
$150.00,La Glacire,Entire condo,Entire home/apt,8,2.0,4.0,4.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
$62.00,Bordeaux Sud,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0
$96.00,Le Taillan-Mdoc,Entire home,Entire home/apt,6,1.0,3.0,3.0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1
$46.00,Saint Augustin - Tauzin - Alphonse Dupeux,Private room in rental unit,Private room,2,1.0,0.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,4,,2.0,,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,4,,1.0,,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1
,Bgles,Entire rental unit,Entire home/apt,4,,1.0,,1,1,0,1,1,0,1,1,1,1,0,0,0,1,1
$110.00,Bgles,Entire rental unit,Entire home/apt,4,1.0,3.0,3.0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0
$127.00,Bordeaux Sud,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
$65.00,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1
$69.00,Bordeaux Sud,Private room in townhouse,Private room,4,1.0,1.0,2.0,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1
$60.00,Centre ville (Merignac),Private room in bed and breakfast,Private room,2,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0
$51.00,Villenave-d'Ornon,Entire home,Entire home/apt,3,1.0,1.0,2.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
$100.00,Centre ville (Merignac),Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1
$40.00,Talence,Private room in home,Private room,2,1.0,1.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
$40.00,Talence,Private room in home,Private room,2,1.0,1.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
$56.00,Chartrons - Grand Parc - Jardin Public,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,0
$91.00,Talence,Entire home,Entire home/apt,5,1.0,2.0,7.0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0
$110.00,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,6,1.0,2.0,3.0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
,Bordeaux Sud,Entire rental unit,Entire home/apt,2,,1.0,,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1
$80.00,La Glacire,Entire rental unit,Entire home/apt,6,1.0,3.0,4.0,1,1,1,0,1,1,1,0,1,1,0,1,0,1,0
$74.00,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
$86.00,La Bastide,Private room in rental unit,Private room,4,1.0,2.0,2.0,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0
$78.00,Talence,Entire home,Entire home/apt,5,1.0,2.0,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
$70.00,Bruges,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1
,La Glacire,Entire condo,Entire home/apt,4,,2.0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
$116.00,Saint Augustin - Tauzin - Alphonse Dupeux,Entire rental unit,Entire home/apt,4,1.0,1.0,0.0,1,1,0,0,1,0,1,1,1,0,1,1,0,1,1
$110.00,Gradignan,Entire home,Entire home/apt,8,1.0,4.0,4.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
$70.00,Bordeaux Sud,Private room in rental unit,Private room,2,0.5,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
$91.00,Bordeaux Maritime,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
$68.00,Nansouty - Saint Gens,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0
$59.00,Saint Augustin - Tauzin - Alphonse Dupeux,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
$55.00,Saint-Mdard-en-Jalles,Private room in bed and breakfast,Private room,2,1.0,1.0,1.0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1
$121.00,Bruges,Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1
,Talence,Entire rental unit,Entire home/apt,6,,2.0,,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1
$130.00,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1
$67.00,Gambetta-Mairie-Lissandre,Entire rental unit,Entire home/apt,2,1.0,1.0,0.0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1
$386.00,Bordeaux Sud,Private room in rental unit,Private room,2,1.0,1.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
$95.00,Capeyron,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1
$250.00,Le Vallon-Les Echoppes,Entire home,Entire home/apt,6,2.0,4.0,4.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
$60.00,Caudran,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1
$80.00,La Bastide,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
$84.00,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1
$150.00,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,5,1.0,1.0,4.0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
$330.00,Gradignan,Entire home,Entire home/apt,9,3.0,5.0,5.0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1
$68.00,Chartrons - Grand Parc - Jardin Public,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0
$67.00,Le Haillan,Entire condo,Entire home/apt,4,1.0,1.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
$120.00,Bordeaux Sud,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1
,Nansouty - Saint Gens,Entire rental unit,Entire home/apt,6,,3.0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
$650.00,Carbon-Blanc,Entire home,Entire home/apt,16,4.0,7.0,6.0,1,1,1,0,1,1,1,0,1,0,0,1,0,1,1
,Caudran,Entire rental unit,Entire home/apt,2,,1.0,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
$104.00,Bgles,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0
$36.00,Gambetta-Mairie-Lissandre,Private room in condo,Private room,2,1.0,1.0,1.0,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0
$55.00,Caudran,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
$600.00,Bouliac,Entire home,Entire home/apt,9,3.0,5.0,5.0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1
$120.00,Chartrons - Grand Parc - Jardin Public,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0
$100.00,Chartrons - Grand Parc - Jardin Public,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0
$130.00,Caudran,Entire condo,Entire home/apt,4,1.5,2.0,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
$60.00,Bordeaux Sud,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
$39.00,La Bastide,Private room in rental unit,Private room,2,0.5,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
$45.00,Bordeaux Sud,Private room in bed and breakfast,Private room,2,1.0,1.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
$115.00,Chartrons - Grand Parc - Jardin Public,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0
$61.00,Nansouty - Saint Gens,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1
$82.00,Bordeaux Maritime,autre,Entire home/apt,2,1.0,2.0,2.0,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1
$220.00,Saint-Aubin-de-Mdoc,Entire home,Entire home/apt,6,2.0,4.0,0.0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
$52.00,Centre ville (Bordeaux),Private room in home,Private room,1,1.5,1.0,1.0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0
$288.00,Bordeaux Maritime,Entire home,Entire home/apt,8,1.0,4.0,4.0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,1
$99.00,Bruges,Entire rental unit,Entire home/apt,1,1.0,1.0,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
,Bordeaux Maritime,Entire rental unit,Entire home/apt,2,,1.0,,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1
$30.00,Floirac,Private room in home,Private room,1,1.5,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
$265.00,Le Bouscat,Entire townhouse,Entire home/apt,6,1.0,3.0,3.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
$100.00,Chartrons - Grand Parc - Jardin Public,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
$160.00,Chartrons - Grand Parc - Jardin Public,Entire rental unit,Entire home/apt,6,1.0,2.0,4.0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1
$30.00,Caudran,Private room in rental unit,Private room,1,1.0,1.0,1.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
$340.00,Chartrons - Grand Parc - Jardin Public,Entire home,Entire home/apt,6,2.0,2.0,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
$128.00,Bordeaux Sud,Entire townhouse,Entire home/apt,4,1.0,2.0,3.0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
$49.00,Talence,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1
$99.00,Saint-Mdard-en-Jalles,Entire home,Entire home/apt,4,2.0,3.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
$94.00,Bordeaux Sud,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0
$90.00,Bordeaux Sud,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0
$179.00,Lormont,Entire home,Entire home/apt,8,1.0,3.0,4.0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1
$100.00,Centre ville (Bordeaux),Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0
,Bordeaux Maritime,Entire rental unit,Entire home/apt,2,,1.0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
$47.00,Talence,Entire rental unit,Entire home/apt,2,1.0,1.0,0.0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0
$49.00,Saint Augustin - Tauzin - Alphonse Dupeux,Private room in home,Private room,2,1.5,1.0,1.0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1
$130.00,Bordeaux Maritime,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
$201.00,Chartrons - Grand Parc - Jardin Public,Entire rental unit,Entire home/apt,5,2.0,2.0,3.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
$20.00,France Alouette,Private room in rental unit,Private room,1,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
,Nansouty - Saint Gens,Private room in townhouse,Private room,1,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
$80.00,Blanquefort,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1
,Nansouty - Saint Gens,Private room in townhouse,Private room,1,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
$60.00,Bgles,Entire home,Entire home/apt,2,1.0,0.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
$60.00,Centre ville (Bordeaux),Private room in townhouse,Private room,2,1.0,1.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
$160.00,Nansouty - Saint Gens,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
